"","State","StateFP","CountyName","GDXCountyName","CountyFP","ClassFP","FY","VetPop","TotX","CP","Cons","EduVoc","Loan","GOE","InsInd","MedCare","Uniques"
"817","IA","19","DELAWARE COUNTY","DELAWARE","055","H1","2015",1263.2712465478,5416.88829005416,"2281.301",0,254.841,0,0,79.604,2801.14229005417,371
"818","IA","19","DES MOINES COUNTY","DES MOINES","057","H1","2015",3557.151988283,18005.9550728679,"8027.8",0,780.485,0,0,348.495,8849.17507286793,961
"819","IA","19","DICKINSON COUNTY","DICKINSON","059","H1","2015",1341.6557160184,8267.6754761385,"3529.211",0,230.071,0,0,161.681,4346.7124761385,638
"820","IA","19","DUBUQUE COUNTY","DUBUQUE","061","H1","2015",6565.788265412,36878.4102827322,"19231.05",0,2037.105,0,0,567.374,15042.8812827322,2319
"821","IA","19","EMMET COUNTY","EMMET","063","H1","2015",727.6701833455,5057.84753367704,"1978.891",0,189.712,0,0,52.335,2836.90953367704,326
"822","IA","19","FAYETTE COUNTY","FAYETTE","065","H1","2015",1393.4119742833,10062.9250389912,"3915.379",0,977.141,0,0,9.359,5161.04603899119,570
"823","IA","19","FLOYD COUNTY","FLOYD","067","H1","2015",1278.7527793581,8536.81835953291,"4087.504",0,197.339,0,0,199.243,4052.73235953291,529
"824","IA","19","FRANKLIN COUNTY","FRANKLIN","069","H1","2015",757.1503395034,5174.4984680838,"2054.429",0,102.931,0,0,39.568,2977.5704680838,309
"825","IA","19","FREMONT COUNTY","FREMONT","071","H1","2015",749.431761722,4514.25346109826,"2329.861",0,112.988,0,0,197.148,1874.25646109826,199
"826","IA","19","GREENE COUNTY","GREENE","073","H1","2015",713.8136665539,4567.54657073025,"1670.141",0,165.906,0,0,38.382,2693.11757073025,240
"827","IA","19","GRUNDY COUNTY","GRUNDY","075","H1","2015",907.5619281611,4551.30303916073,"2250.111",0,265.945,0,0,87.75,1947.49703916073,282
"828","IA","19","GUTHRIE COUNTY","GUTHRIE","077","H1","2015",921.9201581718,5875.15275953664,"2963.723",0,202.322,0,0,121.628,2587.47975953663,304
"829","IA","19","HAMILTON COUNTY","HAMILTON","079","H1","2015",1043.581132068,7940.27603276622,"3465.993",0,331.535,0,0,112.653,4030.09503276622,493
"830","IA","19","HANCOCK COUNTY","HANCOCK","081","H1","2015",863.4194762427,5299.42736840107,"2463.499",0,134.923,0,0,96.817,2604.18836840107,382
"831","IA","19","HARDIN COUNTY","HARDIN","083","H1","2015",1486.2592510102,7589.4278318269,"3124.863",0,306.661,0,0,165.609,3992.2948318269,484
"832","IA","19","HARRISON COUNTY","HARRISON","085","H1","2015",1284.6239686563,8720.53431886344,"4599.55",0,290.05,0,0,67.721,3763.21331886344,369
"833","IA","19","HENRY COUNTY","HENRY","087","H1","2015",1405.0218642699,9680.63776775268,"4586.447",0,455.526,0,0,25.744,4612.92076775268,488
"834","IA","19","HOWARD COUNTY","HOWARD","089","H1","2015",666.0340136847,4067.29443279639,"2211.243",0,120.301,0,0,44.342,1691.40843279639,306
"835","IA","19","HUMBOLDT COUNTY","HUMBOLDT","091","H1","2015",803.9316348106,4556.1895217363,"2032.163",0,207.558,0,0,32.697,2283.7715217363,359
"836","IA","19","IDA COUNTY","IDA","093","H1","2015",670.9753023717,2691.73489509447,"1626.582",0,28.826,0,0,48.67,987.656895094466,192
"837","IA","19","IOWA COUNTY","IOWA","095","H1","2015",1227.1656962087,7968.28849326216,"2742.383",0,213.624,0,0,125.963,4886.31849326216,407
"838","IA","19","JACKSON COUNTY","JACKSON","097","H1","2015",1743.4709902416,10353.9395065172,"4465.236",0,426.449,0,0,69.437,5392.81750651719,599
"839","IA","19","JASPER COUNTY","JASPER","099","H1","2015",3023.1790898132,15760.6046244937,"6449.702",0,603.512,0,0,47.288,8660.10262449365,819
"840","IA","19","JEFFERSON COUNTY","JEFFERSON","101","H1","2015",1118.0356533529,7945.38081971141,"2879.658",0,287.237,0,0,158.493,4619.99281971141,384
"841","IA","19","JOHNSON COUNTY","JOHNSON","103","H1","2015",7157.744090626,44867.7808214143,"13993.291",0,4882.496,0,0,796.275,25195.7188214143,1863
"842","IA","19","JONES COUNTY","JONES","105","H1","2015",2034.7402850167,11341.7465121162,"4011.183",0,328.674,0,0,42.612,6959.27751211623,618
"843","IA","19","KEOKUK COUNTY","KEOKUK","107","H1","2015",836.8449029832,5559.27816281276,"2057.027",0,97.675,0,0,30.709,3373.86716281276,338
"844","IA","19","KOSSUTH COUNTY","KOSSUTH","109","H1","2015",1281.4407511767,6307.54740533918,"3046.353",0,211.758,0,0,115.734,2933.70240533918,581
"845","IA","19","LEE COUNTY","LEE","111","H1","2015",3218.8474078094,18762.6717113372,"8089.887",176.52393,610.168,0,0,254.81,9631.2827813372,888
"846","IA","19","LINN COUNTY","LINN","113","H1","2015",17374.89772765,88268.0577777826,"35719.198",0,5082.734,0,0,1596.841,45869.2847777826,4667
"847","IA","19","LOUISA COUNTY","LOUISA","115","H1","2015",809.4418693886,5001.64752363643,"1846.814",0,155.723,0,0,56.277,2942.83352363643,236
"848","IA","19","LUCAS COUNTY","LUCAS","117","H1","2015",611.71757834228,4243.51655483755,"1756.221",0,226.801,0,0,12.467,2248.02755483755,263
"849","IA","19","LYON COUNTY","LYON","119","H1","2015",610.448394216,4483.02888490815,"1877.201",0,106.176,0,0,39.898,2459.75388490815,264
"850","IA","19","MADISON COUNTY","MADISON","121","H1","2015",1110.7568165069,8495.37124235596,"3502.293",0,366.313,0,0,24.291,4602.47424235596,380
"851","IA","19","MAHASKA COUNTY","MAHASKA","123","H1","2015",1447.95480371,9366.70687878454,"4096.543",0,573.873,0,0,151.067,4545.22387878454,468
"852","IA","19","MARION COUNTY","MARION","125","H1","2015",2617.4625193197,19205.7675397293,"8999.607",0,711.506,0,0,133.53,9361.12453972935,895
"853","IA","19","MARSHALL COUNTY","MARSHALL","127","H1","2015",3584.1920221217,29700.2568043581,"13043.01",0,615.392,0,0,290.855,15750.9998043581,1318
"854","IA","19","MILLS COUNTY","MILLS","129","H1","2015",1279.4513200332,10239.9102792733,"5733.042",0,640.5,0,0,52.634,3813.73427927325,380
"855","IA","19","MITCHELL COUNTY","MITCHELL","131","H1","2015",818.9275400846,4098.24373504751,"2364.398",0,134.176,0,0,67.072,1532.59773504751,353
"856","IA","19","MONONA COUNTY","MONONA","133","H1","2015",947.4544995455,4374.64933876971,"1964.901",0,150.746,0,0,53.929,2205.07333876971,241
"857","IA","19","MONROE COUNTY","MONROE","135","H1","2015",575.269885163,5175.3544818362,"2658.798",0,210.026,0,0,6.751,2299.7794818362,227
"858","IA","19","MONTGOMERY COUNTY","MONTGOMERY","137","H1","2015",855.9242579469,7568.15116153746,"3280.381",0,274.24,0,0,29.388,3984.14216153746,290
"859","IA","19","MUSCATINE COUNTY","MUSCATINE","139","H1","2015",3057.552037342,16381.2534526608,"6368.358",0,630.116,0,0,188.536,9194.24345266079,748
"860","IA","19","O'BRIEN COUNTY","O'BRIEN","141","H1","2015",1006.7058471219,6827.01124850894,"2686.751",0,326.114,0,0,225.444,3588.70224850895,440
"861","IA","19","OSCEOLA COUNTY","OSCEOLA","143","H1","2015",542.3220265105,2452.2260783503,"886.981",0,97.146,0,0,10.971,1457.1280783503,208
"862","IA","19","PAGE COUNTY","PAGE","145","H1","2015",1367.8773274566,8900.56672469957,"3665.514",0,165.235,0,0,139.169,4930.64872469957,442
"863","IA","19","PALO ALTO COUNTY","PALO ALTO","147","H1","2015",717.6646110969,5194.18059027904,"2811.205",0,73.097,0,0,17.753,2292.12559027904,335
"864","IA","19","PLYMOUTH COUNTY","PLYMOUTH","149","H1","2015",2022.805938995,7035.69226298968,"3150.638",0,354.554,0,0,172.693,3357.80726298968,612
"865","IA","19","POCAHONTAS COUNTY","POCAHONTAS","151","H1","2015",777.2773977313,3307.78253585101,"1622.782",0,110.163,0,0,3.976,1570.86153585101,284
"866","IA","19","POLK COUNTY","POLK","153","H1","2015",27721.05175963,239981.377622993,"81387.536",71.6931,14634.759,0,11567.85735,2294.619,130024.913172993,9079
"867","IA","19","POTTAWATTAMIE COUNTY","POTTAWATTAMIE","155","H1","2015",7705.3941627709,56297.3537725,"26036.545",0,2175.053,0,0,676.843,27408.9127725,2330
"868","IA","19","POWESHIEK COUNTY","POWESHIEK","157","H1","2015",1375.1700915348,6580.53576392279,"2720.526",0,212.277,0,0,113.701,3534.03176392279,376
"869","IA","19","RINGGOLD COUNTY","RINGGOLD","159","H1","2015",416.4303162839,2345.44689481749,"1211.101",0,37.374,0,0,20.795,1076.17689481749,149
"870","IA","19","SAC COUNTY","SAC","161","H1","2015",903.7496354748,5293.96064131905,"2830.925",0,86.835,0,0,101.173,2275.02764131905,369
"871","IA","19","SCOTT COUNTY","SCOTT","163","H1","2015",14308.386063218,74449.3690352991,"32549.666",0,7398.168,0,0,1024.264,33477.2710352991,3531
"872","IA","19","SHELBY COUNTY","SHELBY","165","H1","2015",1076.3515148738,6254.28610837076,"2864.531",0,130.81,0,0,87.569,3171.37610837077,336
"873","IA","19","SIOUX COUNTY","SIOUX","167","H1","2015",1552.067464172,8536.01640090448,"3442.619",0,278.639,0,0,112.313,4702.44540090448,604
"874","IA","19","STORY COUNTY","STORY","169","H1","2015",5561.429610598,21886.2845486899,"9682.549",0,3316.875,0,0,418.92,8467.94054868987,1022
"875","IA","19","TAMA COUNTY","TAMA","171","H1","2015",1411.8651734331,8133.62761336444,"3224.415",0,277.843,0,0,148.467,4482.90261336443,467
"876","IA","19","TAYLOR COUNTY","TAYLOR","173","H1","2015",567.427210792,3243.08288413776,"1343.633",0,61.846,0,0,7.784,1829.81988413776,168
"877","IA","19","UNION COUNTY","UNION","175","H1","2015",1006.625466248,6781.07600967172,"2631.24",0,288.095,0,0,15.059,3846.68200967172,355
"878","IA","19","VAN BUREN COUNTY","VAN BUREN","177","H1","2015",612.9332206695,5105.70199825624,"1588.679",0,76.758,0,0,3.211,3437.05399825624,221
"879","IA","19","WAPELLO COUNTY","WAPELLO","179","H1","2015",3099.8538675945,18980.0733785711,"7171.26",0,826.988,0,0,50.929,10930.8963785711,943
"880","IA","19","WARREN COUNTY","WARREN","181","H1","2015",3556.812574473,25073.3513645621,"10962.514",0,1332.778,0,0,185.844,12592.2153645621,1201
"881","IA","19","WASHINGTON COUNTY","WASHINGTON","183","H1","2015",1452.4830272798,10715.9482110696,"4197.917",0,295.964,0,0,325.696,5896.37121106961,496
"882","IA","19","WAYNE COUNTY","WAYNE","185","H1","2015",519.160015894109,3504.6649958051,"1326.299",0,88.067,0,0,20.125,2070.1739958051,141
"883","IA","19","WEBSTER COUNTY","WEBSTER","187","H1","2015",3203.1115859404,17399.3584738899,"7147.603",0,730.69,0,0,479.861,9041.20447388993,1306
"884","IA","19","WINNEBAGO COUNTY","WINNEBAGO","189","H1","2015",769.1156585355,5641.19293531817,"3124.913",0,272.915,0,0,154.479,2088.88593531817,305
"885","IA","19","WINNESHIEK COUNTY","WINNESHIEK","191","H1","2015",1224.0059379524,6659.7712322333,"3242.488",0,310.549,0,0,220.68,2886.0542322333,392
"886","IA","19","WOODBURY COUNTY","WOODBURY","193","H1","2015",8027.108054654,35792.6444336881,"15764.618",0,2250.063,0,0,582.319,17195.6444336881,2292
"887","IA","19","WORTH COUNTY","WORTH","195","H1","2015",652.3565616255,4091.58730488794,"2379.532",0,51.534,0,0,11.276,1649.24530488794,251
"888","IA","19","WRIGHT COUNTY","WRIGHT","197","H1","2015",944.5160987037,5257.16524849981,"2598.362",0,128.359,0,0,242.921,2287.52324849981,405
"889","KS","20","ALLEN COUNTY","ALLEN","001","H1","2015",1256.7502892249,5512.92224233628,"2610.583",0,125.183,0,0,153.571,2623.58524233628,290
"890","KS","20","ANDERSON COUNTY","ANDERSON","003","H1","2015",658.6750978009,2918.06695533307,"1384.386",0,120.792,0,0,8.276,1404.61295533307,177
"891","KS","20","ATCHISON COUNTY","ATCHISON","005","H1","2015",1305.8198389079,8574.21417210668,"3557.415",0,420.892,0,0,63.652,4532.25517210668,347
"892","KS","20","BARBER COUNTY","BARBER","007","H1","2015",362.6146453498,1934.47426614691,"788.718",0,19.824,0,0,113.091,1012.84126614691,123
"893","KS","20","BARTON COUNTY","BARTON","009","H1","2015",2023.6413518102,8300.64728688849,"4163.025",0,372.401,0,0,105.339,3659.88228688849,602
"894","KS","20","BOURBON COUNTY","BOURBON","011","H1","2015",1346.8714820543,5947.72202755773,"2696.553",172.25929,185.52,0,0,254.444,2638.94573755773,369
"895","KS","20","BROWN COUNTY","BROWN","013","H1","2015",975.4969871858,4747.26694486146,"2484.523",0,117.601,0,0,42.156,2102.98694486146,221
"896","KS","20","BUTLER COUNTY","BUTLER","015","H1","2015",5788.7603579964,30459.3284274721,"13908.604",0,1978.355,0,0,322.39,14249.9794274721,1266
"897","KS","20","CHASE COUNTY","CHASE","017","H1","2015",280.9241538298,1005.57438464516,"529.808",0,25.907,0,0,6.563,443.296384645159,58
"898","KS","20","CHAUTAUQUA COUNTY","CHAUTAUQUA","019","H1","2015",399.3064792049,1975.69987572906,"681.695",0,24.279,0,0,58.657,1211.06887572906,101
"899","KS","20","CHEROKEE COUNTY","CHEROKEE","021","H1","2015",1789.8921089204,8217.66875565993,"4613.741",0,368.855,0,0,101.781,3133.29175565993,497
"900","KS","20","CHEYENNE COUNTY","CHEYENNE","023","H1","2015",204.6494614764,643.686240786674,"381.267",0,10.022,0,0,4.196,248.201240786674,57
"901","KS","20","CLARK COUNTY","CLARK","025","H1","2015",174.7304577502,893.169074309398,"487.133",0,46.202,0,0,2.426,357.408074309398,57
"902","KS","20","CLAY COUNTY","CLAY","027","H1","2015",1022.791769252,7885.42909554172,"4984.174",0,620.656,0,0,3.104,2277.49509554172,321
"903","KS","20","CLOUD COUNTY","CLOUD","029","H1","2015",905.2488205818,4093.21699336328,"2240.097",0,195.025,0,0,92.377,1565.71799336328,218
"904","KS","20","COFFEY COUNTY","COFFEY","031","H1","2015",709.1758819981,3730.31400858621,"1952.426",0,169.825,0,0,2.459,1605.60400858621,201
"905","KS","20","COMANCHE COUNTY","COMANCHE","033","H1","2015",167.8955402902,517.178478161762,"239.294",0,14.56,0,0,14.153,249.171478161762,44
"906","KS","20","COWLEY COUNTY","COWLEY","035","H1","2015",2954.4931683403,15858.5469659278,"6553.545",0,1034.122,0,0,230.892,8039.98796592778,763
"907","KS","20","CRAWFORD COUNTY","CRAWFORD","037","H1","2015",2677.9689843333,13125.1981235223,"7330.026",0,1443.615,0,0,222.66,4128.89712352231,575
"908","KS","20","DECATUR COUNTY","DECATUR","039","H1","2015",259.2921855384,1237.22987975602,"412.806",0,52.297,0,0,36.052,736.074879756021,76
"909","KS","20","DICKINSON COUNTY","DICKINSON","041","H1","2015",2258.5687376472,18498.4509021458,"10736.46",0,1715.751,0,0,70.343,5975.89690214582,700
"910","KS","20","DONIPHAN COUNTY","DONIPHAN","043","H1","2015",653.8692601734,3511.83673764748,"1482.212",0,123.217,0,0,50.315,1856.09273764748,197
"911","KS","20","DOUGLAS COUNTY","DOUGLAS","045","H1","2015",6632.2669851676,35252.539110701,"16122.362",0,5586.562,0,0,370.819,13172.796110701,1525
"912","KS","20","EDWARDS COUNTY","EDWARDS","047","H1","2015",266.0236208405,1238.44560292012,"552.214",0,228.526,0,0,1.934,455.771602920118,89
"913","KS","20","ELK COUNTY","ELK","049","H1","2015",281.7439297972,2109.39912818391,"1095.809",0,39.351,0,0,5.967,968.272128183909,101
"914","KS","20","ELLIS COUNTY","ELLIS","051","H1","2015",1685.7672743546,7972.18097776386,"3532.673",0,691.505,0,0,96.239,3651.76397776386,594
"915","KS","20","ELLSWORTH COUNTY","ELLSWORTH","053","H1","2015",578.4112844576,3134.35916507157,"1216.181",0,116.986,0,0,47.994,1753.19816507157,170
"916","KS","20","FINNEY COUNTY","FINNEY","055","H1","2015",1500.5756597926,5302.59029973661,"2432.832",0,319.756,0,0,182.62,2367.38229973661,299
"917","KS","20","FORD COUNTY","FORD","057","H1","2015",1268.8602367336,7440.76027013086,"3235.649",0,409.132,0,0,89.963,3706.01627013086,488
"918","KS","20","FRANKLIN COUNTY","FRANKLIN","059","H1","2015",2021.5158132264,11352.1130387035,"5004.027",0,724.679,0,0,132.524,5490.88303870351,542
"919","KS","20","GEARY COUNTY","GEARY","061","H1","2015",5738.2516130192,61838.4204025401,"35602.823",0,11645.202,0,0,377.616,14212.7794025401,1834
"920","KS","20","GOVE COUNTY","GOVE","063","H1","2015",187.1263357431,579.592361573892,"384.843",0,25.34,0,0,0.518,168.891361573892,67
"921","KS","20","GRAHAM COUNTY","GRAHAM","065","H1","2015",207.9185654329,871.040763568623,"408.169",0,6.004,0,0,1.84,455.027763568623,61
"922","KS","20","GRANT COUNTY","GRANT","067","H1","2015",293.6639923617,1351.14474076583,"558.418",0,130.337,0,0,39.87,622.519740765833,40
"923","KS","20","GRAY COUNTY","GRAY","069","H1","2015",245.1798722662,882.41803410707,"406.194",0,15.653,0,0,10.288,450.28303410707,83
"924","KS","20","GREELEY COUNTY","GREELEY","071","H1","2015",89.4483497056,172.298070283876,"107.357",0,18.175,0,0,0.218,46.5480702838758,12
"925","KS","20","GREENWOOD COUNTY","GREENWOOD","073","H1","2015",677.1881190814,3781.47720741492,"1880.719",0,57.749,0,0,4.834,1838.17520741492,173
"926","KS","20","HAMILTON COUNTY","HAMILTON","075","H1","2015",175.9378271248,589.729871960123,"223.143",0,5.434,0,0,5.746,355.406871960123,35
"927","KS","20","HARPER COUNTY","HARPER","077","H1","2015",486.0325776625,2030.17160768293,"563.792",0,33.379,0,0,0.705,1432.29560768293,105
"928","KS","20","HARVEY COUNTY","HARVEY","079","H1","2015",2533.0637235279,11806.8198489141,"5484.029",0,690.246,0,0,185.706,5446.8388489141,528
"929","KS","20","HASKELL COUNTY","HASKELL","081","H1","2015",171.5874672529,622.377958025446,"376.626",0,56.247,0,0,0.039,189.465958025446,35
"930","KS","20","HODGEMAN COUNTY","HODGEMAN","083","H1","2015",167.1902893046,556.809530635461,"300.161",0,8.919,0,0,8.406,239.323530635461,46
"931","KS","20","JACKSON COUNTY","JACKSON","085","H1","2015",1087.9625022737,7905.54568415079,"4188.32",0,280.462,0,0,44.712,3392.05168415079,380
"932","KS","20","JEFFERSON COUNTY","JEFFERSON","087","H1","2015",1828.7561619096,14626.005448605,"6004.489",0,479.051,0,0,91.26,8051.20544860504,556
"933","KS","20","JEWELL COUNTY","JEWELL","089","H1","2015",263.1405999402,1628.8053858119,"761.327",0,71.421,0,0,1.767,794.290385811901,97
"934","KS","20","JOHNSON COUNTY","JOHNSON","091","H1","2015",35515.510423749,162692.516594031,"81841.54",0,15082.763,0,0,4144.948,61623.2655940309,6757
"935","KS","20","KEARNY COUNTY","KEARNY","093","H1","2015",234.1195456394,769.594490362662,"393.849",0,6.555,0,0,28.341,340.849490362662,34
"936","KS","20","KINGMAN COUNTY","KINGMAN","095","H1","2015",676.5594104774,3286.83605732519,"1092.175",0,70.925,0,0,1.211,2122.52505732519,186
"937","KS","20","KIOWA COUNTY","KIOWA","097","H1","2015",201.3959092388,788.656544540907,"345.966",0,33.025,0,0,45.445,364.220544540907,39
"938","KS","20","LABETTE COUNTY","LABETTE","099","H1","2015",1768.1035418096,7609.31313117488,"3788.792",0,261.949,0,0,49.712,3508.86013117488,429
"939","KS","20","LANE COUNTY","LANE","101","H1","2015",161.2844812071,466.83295603466,"251.601",0,0,0,0,36.805,178.42695603466,42
"940","KS","20","LEAVENWORTH COUNTY","LEAVENWORTH","103","H1","2015",11022.8022165578,134750.37096258,"51328.453",565.85388,9517.652,0,9437.45866,587.864,63313.0894225798,3612
"941","KS","20","LINCOLN COUNTY","LINCOLN","105","H1","2015",307.0502654254,1750.44806190639,"665.74",0,67.706,0,0,2.693,1014.30906190639,97
"942","KS","20","LINN COUNTY","LINN","107","H1","2015",824.2306969657,6649.75634971369,"3513.814",0,102.609,0,0,49.339,2983.99434971369,306
"943","KS","20","LOGAN COUNTY","LOGAN","109","H1","2015",228.171381144,822.641341470726,"494.914",0,13.21,0,0,1.828,312.689341470726,69
"944","KS","20","LYON COUNTY","LYON","111","H1","2015",2275.4977607601,12806.4441674478,"6324.351",0,762.581,0,0,123.785,5595.72716744784,637
"945","KS","20","MCPHERSON COUNTY","MC PHERSON","113","H1","2015",2021.3645373988,8775.56238027971,"3792.763",0,531.797,0,0,163.544,4287.45838027971,483
"946","KS","20","MARION COUNTY","MARION","115","H1","2015",804.406916592,4609.33143808863,"2010.136",0,221.66,0,0,57.533,2320.00243808863,219
"947","KS","20","MARSHALL COUNTY","MARSHALL","117","H1","2015",981.089332361,4581.80967034611,"2467.243",0,176.928,0,0,17.475,1920.16367034611,275
"948","KS","20","MEADE COUNTY","MEADE","119","H1","2015",282.5517624798,1239.58485774245,"533.753",0,31.495,0,0,11.031,663.305857742455,82
"949","KS","20","MIAMI COUNTY","MIAMI","121","H1","2015",2441.731171838,11531.4021539438,"5966.954",0,529.569,0,0,124.367,4910.51215394379,712
"950","KS","20","MITCHELL COUNTY","MITCHELL","123","H1","2015",489.6304273418,1883.3124449534,"880.272",0,77.252,0,0,68.123,857.665444953402,140
